Source,Target
186915,408265
186915,440144
186915,483406
186915,490890
186990,290071
186990,351686
186990,470264
187025,214465
187025,427532
187112,267237
187127,374105
187128,308657
187128,317693
187128,341742
187138,238935
187138,336468
187138,362231
187171,327789
187171,529142
187198,383250
187217,247072
187217,290671
187217,378983
187217,386403
187294,391036
187297,458949
187316,228695
187316,240517
187354,358285
187370,193654
187370,463844
187418,324951
187476,292080
187476,435810
187482,196867
187493,199701
187493,209501
187493,234500
187493,373067
187563,264468
187686,187693
187686,473668
187686,474939
187693,256469
187693,316824
187693,346359
187693,432330
187693,432383
187693,473668
187693,474939
187693,474945
187854,297126
187854,341392
187854,434725
187924,317367
187924,401449
187952,256479
187952,495786
188036,269006
188036,386375
188073,195210
188107,228249
188107,307290
188107,392146
188145,198400
188145,218956
188145,232962
188145,243937
188145,326811
188145,370166
188145,409245
188145,410027
188145,459666
188145,483799
188145,488493
188145,508717
188145,512409
188168,407916
188170,370403
188170,476094
188170,476822
188198,432213
188198,490941
188198,510439
188198,510441
188202,208523
188202,456247
188313,309970
188313,315063
188313,315407
188313,321687
188313,345802
188326,318561
188326,342622
188326,369532
188326,478924
188326,535534
188388,234839
188388,276501
188388,336961
188388,471385
188388,524822
188389,281396
188389,289195
188389,356349
188389,404185
188409,288952
188421,205459
188421,210414
188421,258181
188421,338280
188421,339151
188510,298405
188510,417079
188534,399669
188534,408758
188534,429358
188534,477298
188593,260348
188593,318094
188593,510869
188698,240678
188698,354251
188698,408836
188720,300598
188720,324597
188735,292677
188735,411328
188744,369190
188784,274519
188784,286707
188784,293946
188787,282366
188787,282645
188787,352793
188807,211804
188807,245507
188807,354809
188807,479518
188821,213609
188821,221585
188821,260559
188821,402729
188895,331338
188895,517885
188898,265730
188916,222974
188916,300959
188939,321284
188939,344146
188939,371631
188939,486417
188991,193587
188991,246810
188991,248492
188991,425261
188991,497950
189007,269696
189007,345010
189013,210992
189013,212553
189107,245977
189107,335799
189107,418406
189109,195156
189109,203633
189109,363363
189109,437660
189109,485105
189124,256580
189124,317090
189124,342871
189124,354088
189124,354565
189129,211198
189129,211918
189129,236093
189129,260883
189129,315436
189129,373202
189129,387809
189143,233632
189143,246926
189143,276649
189143,324456
189143,355542
189143,357095
189143,372675
189143,373768
189143,381935
189143,413040
189143,421764
189151,231860
189151,231862
189151,347684
189174,227652
189182,418521
189279,379065
189286,204831
189286,221801
189286,301886
189286,301889
189286,313801
189286,342330
189286,482998
189330,220034
189330,382482
189330,524325
189331,420948
189339,343646
189339,375097
189398,203600
189398,226912
189398,341761
189398,442647
189456,363039
189456,436536
189456,473674
189456,474496
189478,212992
189478,322928
189478,357410
189521,211515
189521,315562
189521,364575
189578,211522
189578,236502
189578,348796
189578,372909
189612,351378
189612,408619
189612,432613
189653,189654
189653,292331
189654,292331
189670,364114
189670,364115
189670,403121
189670,497155
189670,518044
189757,222499
189757,293177
189757,382755
189757,396422
189829,194776
189829,208621
189829,296207
189829,411459
189841,495549
189841,504901
189904,383250
190012,284186
190012,312209
190037,241881
190037,439926
190062,274521
190062,328123
190064,191928
190064,200002
190064,219831
190064,262686
190064,311629
190064,311631
190065,232830
190065,435655
190065,453454
190124,196165
190124,205831
190124,341768
190124,382206
190195,252000
190195,262023
190195,323618
190195,394334
190195,429163
190199,287734
190199,307186
190199,354492
190199,445196
190199,448900
190206,219888
190206,246575
190206,285201
190206,504371
190224,259203
190224,369190
190266,266147
190337,237249
190337,297126
190337,310096
190337,341392
190337,434725
190337,489399
190377,193030
190377,229447
190377,422198
190377,494068
190384,250774
190384,300365
190384,366509
190384,425538
190422,246920
190422,257956
190422,542889
190422,542890
190422,542891
190422,542893
190422,543618
190467,407037
190467,463063
190528,362454
190528,407678
190528,416640
190549,282873
190549,326049
190549,464271
190629,266243
190637,221367
190637,323614
190647,286552
190647,318316
190647,328088
190647,362423
190647,415696
190647,436459
190765,230788
190765,258382
190765,373756
190772,262528
190772,324170
190820,245977
190820,418406
191076,231860
191118,240484
191118,256888
191118,281266
191141,265851
191141,288207
191141,363689
191141,438202
191141,462653
191141,540421
191141,546926
191151,213112
191151,484517
191156,241624
191156,292183
191182,349469
191182,437613
191258,191283
191258,191284
191258,308709
191258,315965
191258,364319
191258,424623
191258,424628
191258,450131
191264,191279
191264,244171
191264,256475
191279,256475
191279,505359
191279,505371
191280,400798
191280,424637
191283,191284
191283,364316
191283,424623
191283,424628
191284,315965
191284,413326
191284,424623
191284,424628
191306,208857
191306,307426
191306,497415
191337,210828
191337,261169
191337,270535
191337,294557
191337,313616
191337,343578
191369,314745
191369,337585
191369,337592
191527,201338
191527,216044
191527,253298
191527,275950
191707,262286
191707,364200
191707,387987
191707,404725
191740,314189
191740,325027
191745,272733
191745,324898
191745,385756
191745,491586
191796,200365
191796,204353
191796,204354
191796,282391
191796,415565
191817,244836
191817,345746
191817,471242
191817,532279
191821,234154
191821,352371
191821,441304
191821,482512
191821,503337
191846,209822
191846,455700
191928,237311
191928,311629
191928,311631
191962,221011
191962,298405
192027,480259
192027,501820
192052,465934
192190,224555
192190,282602
192194,341397
192260,201171
192260,230723
192260,400924
192266,252021
192313,339968
192313,383250
192404,232737
192404,323079
192404,336113
192404,347180
192404,514773
192466,334450
192466,363813
192466,386371
192466,430475
192523,385730
192523,430938
192540,437872
192596,215022
192596,253721
192596,405851
192608,239582
192608,468680
192628,318344
192628,321153
192628,351784
192636,397137
192636,442004
192709,237027
192709,245317
192709,255918
192709,280211
192722,272062
192722,312007
192743,246879
192743,273801
192743,310207
192753,282030
192753,522052
192759,259921
192759,301086
192770,333889
192770,386341
192770,400436
192770,424320
192900,211804
192900,245507
192900,287026
192900,354809
192962,331740
192962,331741
192962,331743
192985,372395
193021,284926
193021,345133
193021,482079
193021,517035
193030,229447
193030,494068
193098,380604
193098,428448
193098,452357
193110,233996
193112,218626
193112,250774
193112,400446
193112,401615
193112,425538
193153,217502
193153,468085
193203,228571
193203,253308
193216,416667
193216,421706
193240,271643
193268,229019
193268,332908
193268,496242
193268,506866
193320,193323
193333,277912
193364,298735
193364,298877
193364,476153
193375,213676
193375,339289
193375,492634
193375,495203
193438,262148
193507,254939
193507,412931
193534,212245
193534,222181
193534,403840
193587,223185
193587,246810
193587,248492
193587,394033
193587,493039
193599,376665
193599,422678
193609,210707
193609,210944
193615,236357
193615,514553
193654,255303
193654,377884
193654,410943
193654,419483
193654,444875
193654,463844
193691,336083
193701,199136
193701,269278
193701,288210
193701,290254
193701,298981
193701,337899
193701,403712
193701,466954
193701,507622
193701,517097
193742,454625
193756,209611
193756,223755
193756,275487
193756,384715
193756,508419
193790,205319
193790,228831
193790,254263
193790,261558
193790,320128
193790,406305
193790,445716
193802,397693
193802,413041
193805,262219
193805,484283
193828,433697
193834,213200
193834,319406
193834,410747
193837,448427
193926,205875
193926,227789
193926,230571
193926,317160
193926,320580
193928,292003
193928,477925
193968,415696
194007,210570
194007,306456
194007,351661
194007,351673
194007,423522
194080,365781
194080,367283
194080,386697
194100,372631
194100,372634
194103,336162
194103,392857
194103,459124
194234,386077
194234,433880
194256,222011
194256,273374
194256,356956
194256,439814
194256,515581
194405,200385
194405,293109
194405,321887
194405,331333
194405,362479
194405,402718
194405,509637
194405,527614
194407,386376
194407,408420
194407,430041
194419,267520
194423,203424
194423,216586
194423,221763
194423,319737
194436,261348
194436,430159
194436,502904
194464,297774
194464,359178
194584,278973
194584,283816
194584,397353
194691,427050
194702,445930
194704,290926
194704,389655
194704,495549
194704,504901
194712,284186
194740,222987
194740,503069
194776,208621
194776,264569
194776,411459
194821,239536
194821,273700
194821,285513
194821,392146
194836,200801
194836,325553
194836,421764
194926,241853
194926,260745
194926,269403
194926,302756
194926,339242
194926,364433
194926,383249
194926,513119
194944,276007
194944,293715
194944,311018
194944,334953
194944,446503
194944,518125
194944,518984
195023,195027
195023,362902
195023,362909
195027,362902
195027,362905
195027,362909
195043,204353
195043,282391
195043,446733
195054,391036
195054,458949
195082,257765
195082,282873
195082,326049
195101,262513
195101,396905
195101,506776
195109,352727
195115,295911
195115,335314
195115,338509
195115,436141
195156,203633
195156,277405
195156,291669
195156,481138
195341,214810
195404,323993
195404,329617
195404,507149
195448,286274
195448,476197
195458,228556
195458,288775
195458,317488
195461,219107
195461,302507
195496,311567
195496,357653
195496,381599
195496,432389
195496,500036
195531,407916
195531,426901
195531,517097
195538,220904
195538,337486
195538,503771
195563,201405
195563,291129
195564,348754
195564,381719
195564,450297
195564,478362
195636,219654
195636,321281
195684,394853
195684,448031
195822,216818
195822,230683
195822,266459
195822,293214
195822,297837
195822,316428
195822,369567
195822,439992
195822,467578
195830,285990
195830,355554
195830,379472
195987,223755
195987,384715
196044,302152
196044,343957
196044,403212
196124,322660
196124,333585
196132,196135
196138,218139
196138,222381
196142,256475
196150,320332
196165,266126
196165,366000
196192,318094
196192,510869
196245,263035
196245,469797
196245,518739
196298,307273
196335,209023
196335,214328
196335,335149
196335,401485
196335,426918
196367,226384
196367,282729
196367,341855
196422,245958
196422,245961
196422,245966
196422,325416
196422,325421
196422,336426
196453,219936
196453,438465
196453,455158
196488,258812
196488,335413
196488,359616
196488,429766
196547,208712
196547,414323
196562,221813
196562,302796
196562,470445
196562,519642
196566,216625
196566,270593
196622,310803
196622,320519
196622,408108
196637,326952
196682,216152
196682,542319
196726,241848
196726,272582
196726,358285
196726,368269
196726,391238
196737,399824
196737,427671
196822,246692
196822,319430
196822,375289
196822,398166
196822,451990
196822,467636
196826,222160
196826,289417
196826,302698
196826,425745
196827,227121
196827,229039
196827,251964
196827,302509
196827,311929
196827,331200
196827,442541
196827,500747
196827,524027
196867,294552
196875,259858
196875,300868
196875,315660
196875,323571
196891,243803
196910,284216
196910,407895
196910,455942
196987,199507
196987,206283
196987,260469
196987,284796
196987,452082
197035,232842
197035,259903
197035,319367
197035,344561
197043,305536
197127,319970
197127,340397
197137,199656
197137,354269
197137,373438
197137,409881
197286,218626
197286,241105
197286,250774
197286,297914
197286,315058
197286,326307
197286,348376
197286,358107
197286,401615
197286,425538
197338,399426
197338,406877
197338,423205
197338,446578
197416,333710
197439,282863
197439,310645
197439,334574
197439,419413
197439,450182
197590,219109
197590,365332
197590,376975
197609,216696
197609,400218
197609,462345
197675,197678
197675,229780
197675,294731
197675,509571
197678,229780
197678,294731
197678,509571
197797,278920
197797,324084
197797,386683
197797,452766
197806,422195
197806,442764
197806,533814
197822,401298
197822,465054
197822,489348
197822,502143
197839,268312
197839,336038
197841,199507
197841,284796
197841,410759
197866,216739
197866,342259
